YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2004,6,15,26.87,22.28,24.58,28.36,0.82,27.3,26.48,16.72,76,0.05
2004,6,16,26.77,22.04,24.4,28.49,0.88,27.23,26.34,16.48,75.25,0
2004,6,17,27.48,22.55,25.01,28.83,0.84,27.99,27.15,17.03,74.44,0
2004,6,18,28.18,24,26.09,28.97,0.65,28.56,27.92,18.68,78,0
2004,6,19,28.46,25.75,27.11,28.73,0.68,28.83,28.16,20.75,85.19,1.5
2004,6,20,28.73,26.65,27.69,28.5,0.26,28.85,28.59,21.91,88.44,5.02
2004,6,21,28.75,26.46,27.6,28.65,0.34,28.92,28.58,21.61,87.38,5.09
2004,6,22,28.65,26.42,27.54,28.9,0.55,28.82,28.27,21.55,87.62,4.69
2004,6,23,28.31,25.68,26.99,28.94,0.59,28.58,27.99,20.63,85.56,5.05
2004,6,24,28.86,25.15,27.01,29.19,0.91,29.19,28.28,20.02,80.38,1.32
2004,6,25,28.99,25.77,27.38,29.26,0.48,29.24,28.76,20.75,82.69,1.7
2004,6,26,28.7,25.82,27.26,29.3,0.27,28.8,28.55,20.81,84.31,5.4
2004,6,27,29.14,25.92,27.53,29.39,0.77,29.53,28.76,21,82.75,4.91
2004,6,28,29.24,25.83,27.54,29.32,0.34,29.37,29.03,20.94,81.81,24.34
2004,6,29,28.65,25.91,27.29,28.9,0.81,28.98,28.18,21.18,85,63.37
2004,6,30,28.05,25.9,26.98,28.18,1.12,28.8,27.67,21.42,88.06,108.07
2004,7,1,27.71,25.75,26.73,27.8,0.3,27.87,27.58,20.94,89,122.89
2004,7,2,28.27,25.94,27.11,27.69,0.55,28.48,27.93,21.06,87.06,12.35
2004,7,3,28.06,26.26,27.16,27.33,0.3,28.17,27.87,21.42,89.88,9.54
2004,7,4,27.76,26.46,27.11,27.2,0.23,27.9,27.66,21.61,92.5,10.51
2004,7,5,27.69,25.91,26.8,27.44,0.24,27.79,27.55,20.87,89.94,4.09
2004,7,6,27.99,26.11,27.05,27.84,0.54,28.13,27.6,21.12,89.44,1.8
2004,7,7,28.08,25.27,26.68,28.17,0.2,28.21,28.01,20.02,84.62,0.63
2004,7,8,27.9,24.72,26.31,28.28,0.27,28.05,27.77,19.41,82.81,1.03
2004,7,9,28.05,24.01,26.03,28.35,0.43,28.33,27.9,18.55,78.62,0.76
2004,7,10,28.28,24.43,26.36,28.83,0.28,28.44,28.15,19.04,79.56,0.96
2004,7,11,28.24,24.88,26.56,29.21,0.67,28.7,28.03,19.59,81.94,1.81
2004,7,12,28.87,23.83,26.35,29.49,0.17,28.92,28.74,18.37,74.19,0.66
2004,7,13,28.43,24.19,26.31,29.5,0.36,28.66,28.3,18.8,77.75,0.19
2004,7,14,28.55,24.17,26.36,29.48,0.39,28.69,28.3,18.8,77.19,1.33
2004,7,15,28.3,24.78,26.54,29.5,0.55,28.6,28.05,19.47,81.19,4.19
2004,7,16,28.24,25.44,26.83,29.51,0.36,28.44,28.08,20.26,84.69,12.85
2004,7,17,28.03,24.98,26.5,29.18,1.29,28.37,27.08,19.71,83.44,15
2004,7,18,27.81,24.73,26.27,28.89,1.24,28.3,27.06,19.47,83.25,7.99
2004,7,19,27.89,25.64,26.76,28.7,0.55,28.23,27.68,20.51,87.5,10.36
2004,7,20,28.23,25.69,26.97,28.68,0.71,28.68,27.97,20.57,86,10.59
2004,7,21,28.71,25.51,27.11,28.68,0.34,28.89,28.55,20.26,82.75,8.26
2004,7,22,28.62,25.35,26.99,28.63,0.29,28.76,28.48,20.14,82.44,3.8
2004,7,23,28.19,24.08,26.13,28.69,0.57,28.51,27.94,18.68,78.31,1.37
2004,7,24,28.01,24.84,26.42,28.75,0.63,28.33,27.7,19.59,82.88,3.52
2004,7,25,28.1,24.94,26.52,28.82,0.36,28.29,27.93,19.71,82.88,10.84
2004,7,26,28.02,25.41,26.72,28.87,0.84,28.53,27.69,20.32,85.62,17.63
2004,7,27,27.63,25.19,26.4,28.57,0.88,27.99,27.12,19.96,86.44,5.21
2004,7,28,27.76,24.98,26.37,28.63,0.45,27.95,27.5,19.71,84.81,11.37
2004,7,29,28.08,25.43,26.76,28.66,0.44,28.33,27.9,20.26,85.44,6.19
2004,7,30,28.29,25.62,26.96,28.83,0.47,28.48,28.01,20.51,85.38,1.71
2004,7,31,28.61,25.22,26.91,29.1,0.41,28.77,28.37,20.02,81.81,1.43
2004,8,1,28.4,24.2,26.3,29.03,0.4,28.54,28.14,18.86,77.94,0.32
2004,8,2,27.73,24.12,25.92,28.46,0.62,28.07,27.44,18.8,80.69,0.8
2004,8,3,27.45,24.11,25.78,28.05,0.77,27.78,27.01,18.8,81.88,4.82
2004,8,4,27.07,23.62,25.34,28.37,0.59,27.32,26.73,18.25,81.31,7.42
2004,8,5,27.73,24.75,26.23,28.63,1.05,28.37,27.32,19.53,83.81,4.29
2004,8,6,28.73,25.18,26.96,28.69,0.61,29.02,28.42,20.02,81.06,7.83
2004,8,7,28.81,25.96,27.39,28.62,0.34,29,28.65,21.06,84.62,10.13
2004,8,8,28.82,25.1,26.96,28.7,0.67,29.19,28.52,19.96,80.31,3.67
2004,8,9,28.87,24.51,26.69,29.06,0.59,29.1,28.5,19.29,77.31,2.63
2004,8,10,28.62,24.94,26.78,29.25,0.73,28.95,28.22,19.78,80.44,0.58
2004,8,11,28.83,25.48,27.15,29.15,0.64,29.06,28.42,20.51,82.06,9.08
2004,8,12,29.14,25.98,27.56,29.17,0.44,29.34,28.9,21.12,83,11.43
2004,8,13,28.93,25.85,27.39,29.05,0.3,29.01,28.72,20.87,83.38,12.42
2004,8,14,28.65,25.57,27.12,29.02,0.28,28.79,28.51,20.51,83.31,18.29
2004,8,15,28.9,25.43,27.17,29.16,0.54,29.18,28.64,20.39,81.44,10.63
2004,8,16,28.86,24.63,26.75,29.29,0.5,29.06,28.56,19.47,78,3.51
2004,8,17,28.9,24.76,26.83,29.24,0.19,28.97,28.78,19.59,78.31,0.2
2004,8,18,28.72,25.26,26.99,29.02,0.26,28.85,28.59,20.14,81.5,5.97
2004,8,19,28.54,25.09,26.82,29.1,0.55,28.81,28.26,19.9,81.56,21.35
2004,8,20,28.2,25.97,27.08,29.37,0.8,28.55,27.75,21,87.56,13.37
2004,8,21,27.96,25.07,26.51,29.55,0.64,28.4,27.76,19.84,84.19,14.76
2004,8,22,28.91,25.51,27.22,29.69,0.77,29.19,28.42,20.39,81.81,6.21
2004,8,23,29.44,26.47,27.96,29.67,0.77,29.87,29.1,21.67,83.94,15.33
2004,8,24,29.8,26.66,28.23,29.52,0.21,29.91,29.69,21.97,83.19,19.38
2004,8,25,29.65,26.6,28.12,29.45,0.27,29.75,29.48,21.97,83.62,47.59
2004,8,26,29.11,26.4,27.76,29.5,1.44,29.55,28.11,21.67,85.25,55.99
2004,8,27,28.75,25.87,27.31,29.51,1.45,29.29,27.84,21,84.38,100.45
2004,8,28,29.26,26.62,27.94,29.39,0.58,29.62,29.04,21.85,85.56,38.02
2004,8,29,29.43,26.73,28.08,29.32,0.24,29.53,29.28,21.97,85.31,14.5
2004,8,30,29.34,26.18,27.76,29.22,0.3,29.49,29.19,21.24,83,3.56
2004,8,31,28.84,25.73,27.28,28.9,0.98,29.33,28.34,20.69,83.25,6.77
2004,9,1,28.42,25.48,26.95,28.64,0.32,28.62,28.3,20.39,84,3.23
2004,9,2,28.24,25.36,26.8,28.58,0.32,28.41,28.09,20.2,84.31,3.23
2004,9,3,28.35,25.47,26.9,28.97,0.61,28.62,28.01,20.32,84.31,5.73
2004,9,4,28.6,25.84,27.22,29.23,0.4,28.8,28.4,20.81,84.94,3.7
2004,9,5,28.69,25.95,27.32,29.07,0.48,28.98,28.51,21,85.12,6.97
2004,9,6,28.56,26.26,27.41,28.89,0.29,28.71,28.42,21.42,87.25,24.36
2004,9,7,28.22,25.33,26.78,28.69,1.23,28.58,27.35,20.2,84.31,56.74
2004,9,8,28.01,24.82,26.41,28.59,1.06,28.34,27.27,19.53,82.75,10.79
2004,9,9,28.02,24.87,26.45,28.74,1.02,28.54,27.52,19.59,82.94,7.51
2004,9,10,28.19,24.84,26.51,29.29,0.78,28.6,27.82,19.53,81.94,15.7
2004,9,11,27.94,24.71,26.32,29.37,1.33,28.39,27.06,19.41,82.5,61.63
2004,9,12,27.28,24.34,25.81,28.83,0.86,27.58,26.72,18.98,83.94,25.57
2004,9,13,27.59,24.63,26.11,28.73,0.75,27.91,27.16,19.29,83.81,8.52
2004,9,14,27.15,24.37,25.76,28.74,0.65,27.48,26.83,18.92,84.69,8.29
2004,9,15,27.09,24.64,25.87,28.51,0.79,27.41,26.62,19.29,86.31,6.93
2004,9,16,28.01,24.94,26.47,28.55,0.95,28.26,27.31,19.59,83.38,3.49
2004,9,17,28.48,25.25,26.86,28.83,0.43,28.67,28.24,19.96,82.62,2.97
2004,9,18,28.48,24.38,26.43,28.94,0.37,28.67,28.3,18.92,78.44,1.59
2004,9,19,28.25,23.99,26.12,29.06,0.87,28.62,27.75,18.49,77.69,0.2
2004,9,20,28.44,23.69,26.07,29.19,0.21,28.54,28.33,18.19,75.38,0.17
2004,9,21,28.22,24.43,26.32,29.23,0.41,28.48,28.06,18.98,79.88,0.14
2004,9,22,28.22,23.83,26.03,29.31,0.71,28.5,27.79,18.37,77.06,0.04
2004,9,23,28.26,23.5,25.88,29.26,0.26,28.37,28.12,18.01,75.31,0.03
2004,9,24,28.21,24.46,26.33,29.11,0.65,28.55,27.9,19.1,80,0.12
2004,9,25,28.44,24.76,26.6,28.95,0.45,28.62,28.17,19.41,80.38,0.46
2004,9,26,28.01,24.4,26.21,28.81,0.48,28.25,27.76,19.04,80.62,0.76
2004,9,27,28.07,24.64,26.35,28.69,0.38,28.3,27.91,19.29,81.56,0.21
2004,9,28,28.08,24.6,26.34,28.94,0.42,28.3,27.87,19.29,81.31,0.2
2004,9,29,28.62,25.19,26.9,29.25,0.93,29.01,28.08,19.9,81.69,0.53
2004,9,30,28.74,25.1,26.92,29.09,0.27,28.85,28.58,19.78,80.62,0.24
2004,10,1,28.49,24.52,26.51,28.87,0.36,28.64,28.28,19.1,79.06,0.46
2004,10,2,28.55,22.9,25.73,28.79,0.59,28.84,28.26,17.33,71.56,0.96
2004,10,3,28.05,23.21,25.63,28.87,0.62,28.36,27.75,17.64,74.88,4.46
2004,10,4,27.56,22.18,24.87,28.65,0.27,27.7,27.44,16.6,72.44,0.15
2004,10,5,27.7,22.29,24.99,28.34,0.51,27.96,27.45,16.72,72.31,1.12
2004,10,6,27.44,21.94,24.69,28.19,0.42,27.65,27.23,16.36,71.88,0.94
2004,10,7,27.29,21.8,24.55,28.02,0.33,27.47,27.14,16.24,71.88,0.21
2004,10,8,26.9,21.92,24.41,27.95,0.45,27.16,26.72,16.36,74.06,0.45
2004,10,9,26.76,22.59,24.68,27.96,0.62,27.08,26.45,17.03,77.88,2.09
2004,10,10,27.02,21.9,24.47,28.03,0.34,27.17,26.83,16.3,73.5,0.39
2004,10,11,26.85,20.69,23.77,27.98,0.31,26.98,26.67,15.08,69,0
2004,10,12,26.7,20.79,23.75,27.85,1.01,27.29,26.29,15.2,70,0.36
2004,10,13,26.99,21.13,24.06,28.09,1.03,27.44,26.4,15.5,70.25,0.11
2004,10,14,26.67,20.24,23.46,27.88,0.93,27.05,26.12,14.65,67.81,0.29
2004,10,15,26.61,20.28,23.44,27.59,0.88,26.99,26.11,14.71,68.12,0.52
2004,10,16,26.35,20.33,23.34,27.47,0.41,26.5,26.08,14.77,69.44,0.48
2004,10,17,26.28,21.23,23.76,27.31,0.55,26.61,26.05,15.69,73.81,1.4
2004,10,18,26.48,22.59,24.54,26.99,0.59,26.74,26.16,17.09,79.12,1.14
2004,10,19,26.2,23,24.6,26.56,0.43,26.47,26.04,17.52,82.44,0.25
2004,10,20,26.48,22.8,24.64,26.5,0.36,26.66,26.3,17.21,80.12,5.34
2004,10,21,26.34,21.87,24.11,26.59,0.68,26.58,25.9,16.24,76.31,0.78
2004,10,22,26.15,20.96,23.55,26.83,0.59,26.38,25.8,15.32,73.06,0.08
2004,10,23,26.35,20.08,23.22,26.94,0.91,26.54,25.63,14.53,68.44,1.49
2004,10,24,26.31,23.99,25.15,26.51,1.19,26.62,25.44,18.55,87,6.72
2004,10,25,26.48,23.47,24.97,26.42,0.53,26.67,26.13,17.94,83.56,0.05
2004,10,26,26.72,23.06,24.89,26.77,0.64,27.01,26.37,17.46,80.25,0.91
2004,10,27,25.99,21.95,23.97,26.49,0.82,26.38,25.57,16.3,78.31,1.63
2004,10,28,25.57,21.25,23.4,26.44,0.36,25.71,25.35,15.56,76.94,0.75
2004,10,29,26.05,22.37,24.21,26.69,0.69,26.3,25.61,16.72,80.06,0.38
2004,10,30,26.02,22.33,24.18,26.79,0.23,26.15,25.91,16.72,80,0.38
2004,10,31,26.21,22.89,24.55,26.82,0.27,26.33,26.06,17.27,81.88,0.93
2004,11,1,26.15,21.5,23.83,26.73,0.63,26.41,25.78,15.87,75.5,0.88
2004,11,2,26.03,21.34,23.69,26.77,0.34,26.22,25.87,15.69,75.25,0.27
2004,11,3,26.07,21.84,23.95,26.83,0.26,26.2,25.94,16.17,77.44,0.42
2004,11,4,25.76,21.53,23.65,26.65,0.48,25.97,25.49,15.87,77.44,0.36
2004,11,5,26.06,22.18,24.12,26.45,0.63,26.34,25.71,16.54,79.12,0.5
2004,11,6,25.88,22.19,24.04,26.5,0.53,26.13,25.6,16.54,79.94,0.6
2004,11,7,26.19,22.55,24.37,26.49,0.59,26.5,25.91,16.91,80.31,0.14
2004,11,8,26.37,23.85,25.12,26.48,0.48,26.55,26.06,18.31,85.94,2.55
2004,11,9,26.52,23.6,25.06,26.35,0.29,26.69,26.4,18.07,83.88,0.96
2004,11,10,26.53,22.83,24.68,26.44,0.5,26.7,26.2,17.21,80.12,0.12
2004,11,11,26.55,24.26,25.41,26.55,0.72,26.86,26.13,18.8,87.12,0.37
2004,11,12,26.47,24.68,25.58,26.57,0.49,26.73,26.24,19.23,89.81,1.76
2004,11,13,26.9,22.96,24.93,26.82,0.74,27.11,26.37,17.33,79.06,0.52
2004,11,14,26.83,22.06,24.44,27.05,0.63,26.98,26.35,16.42,75.06,0.46
2004,11,15,26.34,22.39,24.37,26.99,0.98,26.77,25.79,16.78,78.81,0.32
2004,11,16,25.98,21.85,23.92,26.63,1.16,26.77,25.62,16.24,77.88,0.85
2004,11,17,25.48,21.66,23.57,26.28,0.15,25.56,25.4,16.05,79.38,11
2004,11,18,25.35,21.44,23.39,25.91,0.35,25.54,25.19,15.81,78.81,3.49
2004,11,19,24.64,20.03,22.33,25.54,0.98,25.15,24.16,14.47,75.44,2.07
2004,11,20,24.51,19.48,21.99,25.63,0.77,24.87,24.09,13.98,73.44,0.81
2004,11,21,24.81,19.98,22.4,25.62,0.48,25.06,24.58,14.4,74.44,0.9
2004,11,22,25.27,22.05,23.65,25.55,0.66,25.54,24.88,16.42,82.25,8.5
2004,11,23,25.64,22.67,24.15,25.51,0.42,25.87,25.45,17.03,83.56,5.39
2004,11,24,25.55,23.4,24.48,25.26,0.38,25.76,25.38,17.76,87.75,8.18
2004,11,25,25.76,23.55,24.65,25.46,0.42,25.96,25.53,17.94,87.44,5.14
2004,11,26,25.8,22.76,24.27,25.7,0.3,25.96,25.65,17.09,83.25,3.01
2004,11,27,25.71,22.14,23.93,25.92,0.51,25.94,25.44,16.48,80.56,4.68
2004,11,28,25.48,21.51,23.49,26.02,0.46,25.73,25.27,15.87,78.62,2.1
2004,11,29,25.11,20.99,23.05,25.87,0.22,25.24,25.02,15.38,77.81,1.19
2004,11,30,25.05,20.92,22.98,25.59,0.2,25.13,24.94,15.26,77.81,2
2004,12,1,25.17,21.33,23.25,25.34,0.44,25.35,24.91,15.69,79.19,0.92
2004,12,2,25.25,22.54,23.9,25.15,0.3,25.39,25.08,16.97,84.88,3.83
2004,12,3,25.61,23.87,24.74,24.55,1.41,26.19,24.78,18.49,90,22.95
2004,12,4,23.9,21.4,22.65,24.19,0.89,24.55,23.65,15.87,86,2.43
2004,12,5,23.73,19.61,21.67,24.23,0.77,24.03,23.27,14.1,77.62,4.36
2004,12,6,23.48,18.62,21.05,24.44,0.39,23.64,23.25,13.18,74.12,1.99
2004,12,7,23.76,19.08,21.42,24.58,0.49,24.04,23.55,13.55,74.94,0.46
2004,12,8,23.85,19.44,21.65,24.68,0.47,24.12,23.65,13.92,76.25,0.26
2004,12,9,24.24,19.95,22.1,24.58,0.68,24.55,23.87,14.34,76.88,0.17
2004,12,10,24.4,19.98,22.19,24.36,0.23,24.52,24.29,14.34,76.25,0.1
2004,12,11,24.38,20.5,22.44,24.38,0.47,24.59,24.12,14.83,78.88,0.07
2004,12,12,24.61,22.22,23.41,24.49,0.57,24.78,24.21,16.54,86.44,1.22
2004,12,13,23.82,19.46,21.64,24.44,0.41,24.08,23.66,13.92,76.5,0.15
2004,12,14,24.18,19.24,21.71,24.35,0.95,24.57,23.62,13.79,73.94,0.3
2004,12,15,24.52,21.33,22.93,24.28,0.3,24.69,24.4,15.69,82.31,0.5
2004,12,16,24.21,20.23,22.22,24.1,0.35,24.37,24.02,14.65,78.38,0.15
2004,12,17,24.12,19.88,22,23.96,0.32,24.33,24.01,14.34,77.12,0.03
2004,12,18,24.46,20.79,22.62,24.15,0.59,24.68,24.09,15.2,79.94,0.04
2004,12,19,24.29,21.2,22.74,24.38,0.5,24.55,24.05,15.62,82.81,0.12
2004,12,20,24.31,20.7,22.51,24.45,0.59,24.66,24.08,15.14,80.19,0.35
2004,12,21,24.5,20.37,22.43,24.53,0.36,24.68,24.32,14.77,77.69,0.07
2004,12,22,24.88,20.12,22.5,24.68,0.79,25.19,24.4,14.59,74.81,0.11
2004,12,23,25.05,20.98,23.01,24.72,0.25,25.18,24.93,15.38,78,0.33
2004,12,24,24.97,20.85,22.91,24.69,0.54,25.2,24.66,15.2,77.81,0.25
2004,12,25,24.6,20.86,22.73,24.69,0.76,24.89,24.13,15.2,79.56,0.21
2004,12,26,24.31,20.68,22.49,24.7,0.75,24.59,23.84,15.08,80.06,0.12
2004,12,27,24.11,20.54,22.32,24.69,0.78,24.49,23.71,14.95,80.38,0.06
2004,12,28,23.9,20.3,22.1,24.7,1.84,24.41,22.58,14.71,80.19,0.11
2004,12,29,22.88,18.53,20.71,24.76,1.42,23.36,21.94,13.12,76.38,0.3
2004,12,30,23.58,19.76,21.67,24.8,1.48,24.37,22.89,14.22,79.25,3.44
2004,12,31,22.08,19.19,20.64,24.74,2.72,23.21,20.49,13.73,83.56,5.94
2005,1,1,20.14,16.51,18.33,24.1,1.14,20.55,19.4,11.54,79.56,6.3
2005,1,2,20.79,16.66,18.73,23.6,2.71,22.14,19.42,11.66,77.19,4.43
2005,1,3,23.5,20.26,21.88,23.69,2.05,24.24,22.19,14.71,82,3.89
2005,1,4,23.97,21.38,22.67,23.99,0.39,24.22,23.82,15.75,85.38,5.08
2005,1,5,23.99,20.83,22.4,24.17,0.53,24.3,23.76,15.2,82.38,5.33
2005,1,6,24.19,21.33,22.76,24.17,0.37,24.35,23.98,15.69,83.94,1.84
2005,1,7,24.49,21.58,23.04,24.14,0.36,24.64,24.28,15.93,83.75,0.78
2005,1,8,24.06,21.08,22.58,24.15,0.7,24.36,23.65,15.44,83.38,2.29
2005,1,9,23.75,20.26,22.01,24.16,0.38,23.92,23.54,14.65,80.69,4.82
2005,1,10,23.86,21.15,22.51,24.19,0.73,24.24,23.51,15.5,84.69,3.87
2005,1,11,23.7,21.15,22.42,24.33,1.15,24.34,23.19,15.5,85.5,1.99
2005,1,12,23.85,20.49,22.17,24.55,0.72,24.08,23.36,14.89,81.38,2.03
2005,1,13,23.94,21.38,22.65,24.29,1.68,24.41,22.73,15.81,85.5,2.7
2005,1,14,22.26,19.05,20.65,23.92,0.69,22.65,21.96,13.61,81.94,1.4
2005,1,15,22.28,17.86,20.07,24.05,0.97,22.69,21.72,12.63,75.94,2.16
2005,1,16,21.47,16.77,19.12,24.26,0.59,21.67,21.08,11.72,74.5,1.18
2005,1,17,21.3,16.58,18.94,24.23,1.06,21.83,20.76,11.6,74.44,1.57
2005,1,18,22.55,18.3,20.42,24.27,0.94,22.83,21.9,12.94,76.75,4.57
2005,1,19,23.23,18.87,21.05,24.47,0.98,23.83,22.84,13.43,76.38,3.62
2005,1,20,23.9,19.01,21.46,24.44,0.57,24.24,23.67,13.49,74,0.65
2005,1,21,24.05,19.32,21.69,24.45,0.86,24.47,23.61,13.73,74.75,0.97
2005,1,22,24.73,20.41,22.57,24.56,0.55,24.91,24.37,14.77,76.81,0.98
2005,1,23,24.63,19.94,22.29,24.65,0.38,24.8,24.42,14.34,75.06,0.07
2005,1,24,24.36,19.66,22.01,24.75,0.49,24.62,24.12,14.1,75,0.05
2005,1,25,24.49,19.04,21.76,24.78,0.78,24.86,24.08,13.61,71.62,0
2005,1,26,24.38,19.06,21.73,25.05,0.66,24.65,23.99,13.67,72.12,0
2005,1,27,24.81,20.64,22.73,25.25,0.38,24.97,24.59,15.08,77.5,0
2005,1,28,24.2,20.68,22.44,25.27,1.05,24.72,23.68,15.14,80.62,0
2005,1,29,23.48,19.77,21.62,25.34,0.67,23.84,23.18,14.28,79.62,0
2005,1,30,24.02,19.33,21.68,25.57,1.08,24.64,23.57,13.92,75,0.02
2005,1,31,23.77,20.13,21.95,25.46,1.04,24.29,23.25,14.59,79.94,0.18
2005,2,1,22.66,19.25,20.96,25.21,0.99,23.15,22.16,13.79,80.94,0.52
2005,2,2,22.88,18.65,20.76,24.99,1.21,23.38,22.16,13.24,76.94,0.16
2005,2,3,24.17,19.37,21.77,25.05,1.07,24.51,23.44,13.85,74.44,0.03
2005,2,4,24.69,20.7,22.69,25.3,0.83,25.08,24.25,15.08,78.44,0
2005,2,5,25.04,21.68,23.36,25.4,0.34,25.22,24.87,15.99,81.5,0.03
2005,2,6,25.21,21.8,23.5,25.48,0.27,25.33,25.05,16.11,81.31,0
2005,2,7,25.44,21.73,23.58,25.58,0.55,25.71,25.15,15.99,79.88,0
2005,2,8,25.34,21.55,23.44,25.66,0.43,25.58,25.15,15.87,79.5,0
2005,2,9,25.44,21.19,23.31,25.53,0.35,25.58,25.23,15.5,77.25,0.08
2005,2,10,25.43,21.91,23.67,25.47,0.59,25.65,25.06,16.17,80.81,0.2
2005,2,11,24.5,21.81,23.15,25.22,0.87,24.95,24.08,16.11,84.88,1.05
2005,2,12,24.5,22.21,23.36,25.08,0.69,24.77,24.08,16.48,86.94,1.02
2005,2,13,24.48,21.81,23.15,25.21,0.6,24.83,24.23,16.11,84.94,0.48
2005,2,14,25.35,21.75,23.55,25.4,0.8,25.65,24.85,16.05,80.38,0.08
2005,2,15,25.65,22.68,24.17,25.5,0.53,25.95,25.42,17.03,83.5,0
2005,2,16,25.62,22.9,24.26,25.56,0.55,25.92,25.37,17.27,84.81,0
2005,2,17,25.61,22.2,23.9,25.78,0.22,25.72,25.5,16.6,81.38,0
2005,2,18,25.57,22.17,23.87,25.99,0.82,25.81,24.99,16.54,81.5,0.01
2005,2,19,23.94,21.2,22.57,25.92,1.8,24.83,23.03,15.56,84.56,1.87
2005,2,20,22.55,19.02,20.78,25.74,0.82,22.99,22.18,13.55,80.38,8.02
2005,2,21,22.67,19.15,20.91,25.26,1.16,23.32,22.16,13.67,80.44,5.59
2005,2,22,23.95,20.01,21.98,25.01,1.01,24.36,23.35,14.47,78.56,1.68
2005,2,23,24.08,20.18,22.13,24.97,1.17,24.69,23.51,14.65,78.75,0.22
2005,2,24,24.06,21.4,22.73,25.12,0.7,24.5,23.8,15.81,85,0.02
2005,2,25,24.41,21.48,22.95,25.28,0.77,24.84,24.06,15.87,83.56,0.02
2005,2,26,24.5,21.92,23.21,25.33,1.2,25.12,23.93,16.3,85.5,0.18
2005,2,27,23.95,20.83,22.39,24.81,0.52,24.12,23.6,15.2,82.56,0.57
2005,2,28,23.75,21.39,22.57,24.7,0.49,24.02,23.54,15.75,86.56,1.28
2005,3,1,23.29,19.93,21.61,24.69,0.8,23.69,22.89,14.34,81.31,0.68
2005,3,2,24.7,21.6,23.15,24.95,1.35,25.19,23.83,15.93,82.75,2.25
2005,3,3,23.49,20.87,22.18,25.4,1.48,24.05,22.56,15.2,85.12,4.52
2005,3,4,21.42,17.8,19.61,25.55,1.3,22.24,20.94,12.51,79.69,6.61
2005,3,5,20.61,16.58,18.59,25.28,1.3,21.4,20.1,11.54,77.69,8.78
2005,3,6,20.44,15.35,17.9,24.76,1.59,21.46,19.86,10.62,72.44,1.55
2005,3,7,21.62,16.9,19.26,24.62,1.91,22.4,20.49,11.78,74.44,0.78
2005,3,8,23.41,19.04,21.23,24.83,2.04,24.37,22.32,13.55,76.38,0.74
2005,3,9,24.83,20.33,22.58,25.04,0.59,25.02,24.43,14.71,76,0.15
2005,3,10,25.01,21.49,23.25,25.3,1.02,25.51,24.5,15.87,80.75,0.08
2005,3,11,24.24,21.62,22.93,25.46,1.25,24.99,23.73,15.99,85.31,0
2005,3,12,24.55,21.52,23.03,25.54,1.54,24.94,23.4,15.87,83.12,1.29
2005,3,13,21.97,18.5,20.23,25.62,2.05,23.16,21.11,13.12,80.56,3.95
2005,3,14,22.08,18.15,20.12,25.63,2.06,23.16,21.1,12.82,78.31,3.07
2005,3,15,24.37,20.32,22.34,25.49,1.66,24.93,23.26,14.71,78.06,1.88
2005,3,16,24.94,20.72,22.83,25.44,0.57,25.25,24.68,15.08,77.25,1.29
2005,3,17,25.36,21.74,23.55,25.37,0.51,25.59,25.08,16.11,80.31,0.2
2005,3,18,24.03,20.58,22.3,25.3,2.16,25.23,23.06,15.01,81,7.22
2005,3,19,23.34,19.44,21.39,25.29,0.84,23.64,22.8,13.92,78.62,1.4
2005,3,20,24.69,21.34,23.01,25.31,1.41,25.09,23.68,15.69,81.56,1
2005,3,21,25.09,22.04,23.56,25.31,0.59,25.44,24.86,16.42,83.06,1.07
2005,3,22,25.65,23.27,24.46,25.36,0.33,25.8,25.48,17.76,86.69,0.47
2005,3,23,25.24,23.61,24.43,25.65,1.05,25.58,24.54,18.07,90.56,0.59
2005,3,24,23.82,19.84,21.83,26.01,1.29,24.29,23,14.34,78.38,0.19
2005,3,25,22.78,18.12,20.45,25.91,0.58,23.1,22.52,12.76,74.94,0.16
2005,3,26,24.58,21.06,22.82,25.71,2.41,25.56,23.15,15.44,80.69,0.26
2005,3,27,26.09,23.67,24.88,26.05,0.68,26.33,25.65,18.13,86.44,0.26
2005,3,28,26.24,24.04,25.14,26.44,0.59,26.59,26,18.55,87.62,0.56
2005,3,29,26.08,24.1,25.09,26.12,0.59,26.34,25.76,18.68,88.69,5.13
2005,3,30,24.96,22.48,23.72,25.69,1.22,25.69,24.48,16.91,86.06,0.4
2005,3,31,25.39,22.69,24.04,25.56,0.98,25.71,24.73,17.15,84.94,1.96
2005,4,1,26.11,23.06,24.58,25.94,0.8,26.43,25.62,17.52,83.25,2.53
2005,4,2,25.83,22.69,24.26,26.3,1.01,26.3,25.29,17.09,82.75,0.12
2005,4,3,24.87,21.26,23.07,26.05,1.59,25.76,24.19,15.62,80.25,0.59
2005,4,4,23.65,18.94,21.3,25.8,0.8,24.02,23.23,13.43,74.75,0
2005,4,5,23.59,18.99,21.3,25.62,1.2,24.29,23.08,13.55,75.31,0.03
2005,4,6,25.03,20.68,22.85,25.48,1.07,25.4,24.33,15.08,76.69,0.19
2005,4,7,25.53,22.51,24.01,25.59,0.37,25.7,25.33,16.91,83.25,0
2005,4,8,25.99,22.89,24.44,26.12,0.74,26.33,25.59,17.27,83,0.01
